time,pipe1.flow,pump1.flow,hydropower1.flow,valve1.flow
427.0,2.4599392672165616,6.0,168.19024656620257,8.838106414837965
428.0,2.4599392672168667,6.0,168.19024656620257,8.838106414837965
429.0,2.4599392672171527,6.0,168.19024656620257,8.838106414837965
430.0,2.459939267217421,6.0,168.19024656620257,8.838106414837965
431.0,2.4599392672176723,6.0,168.19024656620257,8.838106414837965
432.0,2.4599392672179077,6.0,168.19024656620257,8.838106414837965
433.0,2.4599392672181284,6.0,168.19024656620257,8.838106414837965
434.0,2.4599392672183353,6.0,168.19024656620257,8.838106414837965
435.0,2.4599392672185294,6.0,168.19024656620257,8.838106414837965
436.0,2.4599392672187115,6.0,168.19024656620257,8.838106414837965
437.0,2.459939267218882,6.0,168.19024656620257,8.838106414837965
438.0,2.459939267219042,6.0,168.19024656620257,8.838106414837965
439.0,2.4599392672191915,6.0,168.19024656620257,8.838106414837965
440.0,2.459939267219332,6.0,168.19024656620257,8.838106414837965
441.0,2.4599392672194633,6.0,168.19024656620257,8.838106414837965
442.0,2.4599392672195863,6.0,168.19024656620257,8.838106414837965
443.0,2.459939267219702,6.0,168.19024656620257,8.838106414837965
444.0,2.45993926721981,6.0,168.19024656620257,8.838106414837965
445.0,2.459939267219912,6.0,168.19024656620257,8.838106414837965
446.0,2.459939267220007,6.0,168.19024656620257,8.838106414837965
447.0,2.459939267220096,6.0,168.19024656620257,8.838106414837965
448.0,2.45993926722018,6.0,168.19024656620257,8.838106414837965
449.0,2.4599392672202587,6.0,168.19024656620257,8.838106414837965
450.0,2.4599392672203324,6.0,168.19024656620257,8.838106414837965
451.0,2.4599392672204012,6.0,168.19024656620257,8.838106414837965
452.0,2.4599392672204656,6.0,168.19024656620257,8.838106414837965
453.0,2.459939267220526,6.0,168.19024656620257,8.838106414837965
454.0,2.459939267220583,6.0,168.19024656620257,8.838106414837965
455.0,2.4599392672206357,6.0,168.19024656620257,8.838106414837965
456.0,2.459939267220686,6.0,168.19024656620257,8.838106414837965
457.0,2.4599392672207325,6.0,168.19024656620257,8.838106414837965
458.0,2.4599392672207765,6.0,168.19024656620257,8.838106414837965
459.0,2.459939267220818,6.0,168.19024656620257,8.838106414837965
460.0,2.4599392672208564,6.0,168.19024656620257,8.838106414837965
461.0,2.4599392672208924,6.0,168.19024656620257,8.838106414837965
462.0,2.4599392672209266,6.0,168.19024656620257,8.838106414837965
463.0,2.4599392672209586,6.0,168.19024656620257,8.838106414837965
464.0,2.4599392672209883,6.0,168.19024656620257,8.838106414837965
465.0,2.4599392672210163,6.0,168.19024656620257,8.838106414837965
466.0,2.4599392672210425,6.0,168.19024656620257,8.838106414837965
467.0,2.459939267221067,6.0,168.19024656620257,8.838106414837965
468.0,2.4599392672210896,6.0,168.19024656620257,8.838106414837965
469.0,2.459939267221111,6.0,168.19024656620257,8.838106414837965
470.0,2.4599392672211313,6.0,168.19024656620257,8.838106414837965
471.0,2.4599392672211504,6.0,168.19024656620257,8.838106414837965
472.0,2.4599392672211677,6.0,168.19024656620257,8.838106414837965
473.0,2.459939267221184,6.0,168.19024656620257,8.838106414837965
474.0,2.4599392672211997,6.0,168.19024656620257,8.838106414837965
475.0,2.4599392672212144,6.0,168.19024656620257,8.838106414837965
476.0,2.459939267221228,6.0,168.19024656620257,8.838106414837965
477.0,2.459939267221241,6.0,168.19024656620257,8.838106414837965
478.0,2.459939267221253,6.0,168.19024656620257,8.838106414837965
479.0,2.459939267221264,6.0,168.19024656620257,8.838106414837965
480.0,2.4599392672212743,6.0,168.19024656620257,8.838106414837965
481.0,2.459939267221284,6.0,168.19024656620257,8.838106414837965
482.0,2.4599392672212934,6.0,168.19024656620257,8.838106414837965
483.0,2.459939267221302,6.0,168.19024656620257,8.838106414837965
484.0,2.45993926722131,6.0,168.19024656620257,8.838106414837965
485.0,2.4599392672213174,6.0,168.19024656620257,8.838106414837965
486.0,2.4599392672213245,6.0,168.19024656620257,8.838106414837965
487.0,2.459939267221331,6.0,168.19024656620257,8.838106414837965
488.0,2.4599392672213374,6.0,168.19024656620257,8.838106414837965
489.0,2.459939267221343,6.0,168.19024656620257,8.838106414837965
490.0,2.459939267221349,6.0,168.19024656620257,8.838106414837965
491.0,2.459939267221354,6.0,168.19024656620257,8.838106414837965
492.0,2.4599392672213587,6.0,168.19024656620257,8.838106414837965
493.0,2.459939267221363,6.0,168.19024656620257,8.838106414837965
494.0,2.459939267221367,6.0,168.19024656620257,8.838106414837965
495.0,2.4599392672213716,6.0,168.19024656620257,8.838106414837965
496.0,2.459939267221375,6.0,168.19024656620257,8.838106414837965
497.0,2.4599392672213787,6.0,168.19024656620257,8.838106414837965
498.0,2.459939267221382,6.0,168.19024656620257,8.838106414837965
499.0,2.459939267221385,6.0,168.19024656620257,8.838106414837965
