time,main_reservoir.storage,main_tunnel.output,surge_tank.storage,pressure_pipe_1.output,pressure_pipe_2.output,high_level_tank.storage,final_channel.output
218.0,10946.565656096156,21.723626615216965,11.068980359934178,2.3950330027059787,-1.9189894472919267,7.099044739991996,6.000000000000002
219.0,10974.672524783964,21.780181495158793,10.958290556334836,2.2488576086497085,-1.7814698472008017,5.228836833541294,6.000000000000002
220.0,11002.723179734396,21.836622337874537,10.848707650771487,2.101803880219413,-1.6136589843599203,3.549817388762108,6.000000000000002
221.0,11030.717733374928,21.892949774684823,10.740220574263773,1.953842101192113,-1.4188383111561333,2.0866063602464484,6.000000000000002
222.0,11058.656297908177,21.949164260323208,10.632818368521136,1.8049416000367917,-1.2006338433516104,0.8598899373917575,6.000000000000002
223.0,11086.538985312362,22.005266149517382,10.526490184835925,1.6550707079537292,-0.962949930013054,-0.11380861683869348,6.000000000000002
224.0,11114.365907341737,22.06125574027455,10.421225282987566,1.504196714699041,-0.7099034892154003,-0.8222894983436101,6.000000000000002
225.0,11142.137175527054,22.11713329834751,10.31701303015769,1.352285822056558,-0.44575944190479505,-1.25777032151911,6.000000000000002
226.0,11169.852901176,22.172899071063668,10.213842899856115,1.199303094809318,-0.17486783797786312,-1.4169160304779842,6.000000000000002
227.0,11197.513195373649,22.228553295141847,10.111704470857553,1.0452124090522388,0.09839702871428006,-1.3008075513827293,6.000000000000002
228.0,11225.1181689829,22.284096201110867,10.010587426148978,0.8899763976759841,0.36966366361902264,-0.9148837933714226,6.000000000000002
229.0,11252.667932644936,22.33952801580738,9.91048155188749,0.7335563928395061,0.6342997510072995,-0.2691479949469803,6.000000000000002
230.0,11280.162596779646,22.394848963788096,9.811376736368615,0.5759123652351781,0.8877542953858515,0.6219706503757084,6.000000000000002
231.0,11307.602271586087,22.45005926812836,9.713262969004928,0.4170028599357159,1.1257469391207795,1.7399429563667916,6.000000000000002
232.0,11334.987067042915,22.505159150873926,9.616130339314878,0.25678492859611823,1.344349344685505,3.0625430140977117,6.000000000000002
233.0,11362.31709290883,22.560148833296687,9.51996903592173,0.09521405776651172,1.5400565357693354,4.564317762190826,6.000000000000002
234.0,11389.592458723013,22.6150285360396,9.424769345562511,-0.06775590694705651,1.7098464729648908,6.2171102631283315,6.000000000000002
235.0,11416.813273805566,22.66979847919898,9.330521652106887,-0.23216188127941936,1.8512266695118131,7.99062305435104,6.000000000000002
236.0,11443.979647257955,22.724458882371408,9.237216435585818,-0.39794678604305467,1.9622672099470884,9.85300747611874,6.000000000000002
237.0,11471.091687963439,22.779009964680608,9.14484427122996,-0.5650304078478742,2.0416200810205964,11.771464963687853,6.000000000000002
238.0,11498.149504587513,22.83345194479304,9.05339582851766,-0.733331148022159,2.0885252254464297,13.712846877088184,6.000000000000002
239.0,11525.153205578337,22.887785040927078,8.962861870232484,-0.9027661389903293,2.102804157476228,15.64424044860081,6.000000000000002
240.0,11552.102899167181,22.94200947085858,8.87323325153016,-1.0732513656262037,2.084842316138328,17.53352975913163,6.000000000000002
241.0,11578.998693368847,22.996125451924406,8.784500919014858,-1.2447017911833402,2.0355615678968486,19.34992220503933,6.000000000000002
242.0,11605.84069598211,23.050133201024824,8.69665590982471,-1.4170314873757406,1.95638440498592,21.06443258246226,6.000000000000002
243.0,11632.629014590146,23.104032934625188,8.609689350726462,-1.590153768156202,1.8491914259332227,22.650318601114705,6.000000000000002
244.0,11659.363756560966,23.1578248687573,8.523592457219198,-1.7639813267161442,1.7162736437555073,24.08346326235628,6.000000000000002
245.0,11686.045029047844,23.211509219020556,8.438356532647006,-1.9384263752100686,1.5602810616523675,25.342701033229194,6.000000000000002
246.0,11712.672938989748,23.26508620058295,8.353972967320535,-2.113400786690103,1.3841688041076463,26.410086074421475,6.000000000000002
247.0,11739.247593111768,23.31855602818203,8.27043323764733,-2.2888162387215565,1.1911419114457718,27.271101909936977,6.000000000000002
248.0,11765.769097925544,23.371918916125807,8.187728905270857,-2.4645843581391773,0.9845997149932021,27.914812851055967,6.000000000000002
249.0,11792.237559729692,23.425175078293634,8.105851616218148,-2.640616866395986,0.7680805226482048,28.333958213065973,6.000000000000002
250.0,11818.653084610232,23.47832472813709,8.024793100055966,-2.81682572495227,0.5452071726192197,28.524990908021866,6.000000000000002
251.0,11845.015778441011,23.53136807868084,7.944545169055407,-2.993123280151557,0.31963386511550035,28.488062386787092,6.000000000000002
252.0,11871.32574688413,23.584305342523493,7.865099717364853,-3.169422407033224,0.09499456373097687,28.22695617068323,6.000000000000002
253.0,11897.58309539036,23.637136731838453,7.7864487201912045,-3.345636651537751,-0.12514682661628082,27.74897239193341,6.000000000000002
254.0,11923.78792919958,23.689862458374776,7.708584232989293,-3.5216803705704955,-0.3372930601927535,27.06481717684149,6.000000000000002
255.0,11949.94035334118,23.74248273345803,7.6314983906594,-3.6974688694031235,-0.5378927593670223,26.18861420276395,6.000000000000002
256.0,11976.040472634499,23.794997767991113,7.555183406752805,-3.8729185359083806,-0.7236229848805048,25.137633540348897,6.000000000000002
257.0,12002.088391689229,23.84740777245513,7.479631572685277,-4.0479469711435305,-0.8914788587394222,23.931934262355114,6.000000000000002
258.0,12028.08421490585,23.89971295691022,7.404835256958425,-4.2224731158204145,-1.0388252508583111,22.593959833217365,6.000000000000002
259.0,12054.028046476038,23.9519135309964,7.33078690438884,-4.396417372225394,-1.1634389935620384,21.14809634174011,6.000000000000002
260.0,12079.919990383087,24.004009703934408,7.257479035344952,-4.569701721180274,-1.2635409267869808,19.62020421068138,6.000000000000002
261.0,12105.76015040232,24.056001684526535,7.184904244991502,-4.742249833665348,-1.3378174642434633,18.0371341938044,6.000000000000002
262.0,12131.548630101515,24.10788968115748,7.113055202541587,-4.913987176757735,-1.385431740838001,16.42623827554384,6.000000000000002
263.0,12157.285532841312,24.159673901795166,7.0419246505161714,-5.0848411135718585,-1.4060247340028864,14.814885563096658,6.000000000000002
264.0,12182.970961775629,24.21135455399158,6.97150540401101,-5.254740996923983,-1.3997070307222745,13.229992462835675,6.000000000000002
265.0,12208.605019852077,24.262931844883596,6.9017903499709,-5.42361825647886,-1.367042128045139,11.69757542900509,6.000000000000002
266.0,12234.187809812373,24.31440598119383,6.832772446471191,-5.591406479173395,-1.3090223035400392,10.242333432602488,6.000000000000002
267.0,12259.719434192748,24.365777169231443,6.764444722006479,-5.758041482749646,-1.227038174588436,8.88726609010652,6.000000000000002
268.0,12285.199995324363,24.417045614892977,6.696800274786414,-5.923461382266854,-1.1228430871928876,7.653332176787301,6.000000000000002
269.0,12310.629595333714,24.468211523663193,6.629832272038549,-6.087606649499644,-0.9985134449711354,6.559152079606324,6.000000000000002
270.0,12336.008336143046,24.519275100615864,6.563533949318164,-6.250420165166324,-0.8564060181851807,5.620756660426064,6.000000000000002
271.0,12361.33631947076,24.570236550414634,6.497898609824983,-6.411847263967478,-0.6991131728995476,4.851384029271191,6.000000000000002
272.0,12386.613646831818,24.621096077313805,6.4329196237267325,-6.5718357724502035,-0.5294168434560005,4.261324885449301,6.000000000000002
273.0,12411.840419538155,24.671853885159177,6.368590427489465,-6.73033603974739,-0.35024194827367905,3.8578163761075053,6.000000000000002
274.0,12437.01673869908,24.72251017738886,6.304904523214571,-6.887300961273983,-0.16460982895833315,3.6449838424478282,6.000000000000002
275.0,12462.142705221682,24.773065157034083,6.241855477982425,-7.0426859954931915,0.0244078165267084,3.623829360943939,6.000000000000002
276.0,12487.218419811239,24.823519026720014,6.179436923202601,-7.196449173894698,0.213732177656859,3.792263671588999,6.000000000000002
277.0,12512.243982971617,24.873871988666576,6.117642553970575,-7.348551104354233,0.400179585847031,4.145039961541167,6.000000000000002
278.0,12537.219495005673,24.924124244689242,6.05646612843087,-7.498954968068977,0.5805685746358741,4.673795536657777,6.000000000000002
279.0,12562.14505601566,24.974275996199864,5.995901467146561,-7.647626510286274,0.7518681869122172,5.367241279361772,6.000000000000002
280.0,12587.02076590363,25.024327444207465,5.935942452475095,-7.794534025063901,0.9112535568345296,6.211404320204279,6.000000000000002
281.0,12611.846724371822,25.07427878931905,5.876583027950344,-7.939648334318566,1.0561560984292921,7.189917864631018,6.000000000000002
282.0,12636.62303092308,25.12413023174041,5.817817197670841,-8.082942761435495,1.1843071572003523,8.284351048523483,6.000000000000002
283.0,12661.349784861233,25.173881971276927,5.759639025694133,-8.224393099725718,1.293774234639367,9.474570895056306,6.000000000000002
284.0,12686.027085291511,25.223534207334374,5.702042635437191,-8.363977576029232,1.3829891747344667,10.73912793360257,6.000000000000002
285.0,12710.655031120928,25.273087138919706,5.6450222090828195,-8.501676809771393,1.4507679892428689,12.055656823675406,6.000000000000002
286.0,12735.233721058687,25.322540964641867,5.588571986991991,-8.637473767786933,1.4963222780259229,13.401283391405386,6.000000000000002
287.0,12759.76325361657,25.371895882712586,5.532686267122071,-8.771353715230815,1.5192624574724927,14.753029806485312,6.000000000000002
288.0,12784.243727109337,25.42115209094716,5.4773594044508505,-8.903304162897953,1.5195932322490193,16.088210166153264,6.000000000000002
289.0,12808.675239655118,25.470309786765267,5.422585810406342,-9.033314811274607,1.497701925205326,17.384809464281673,6.000000000000002
290.0,12833.057889175809,25.519369167191737,5.368359952302279,-9.16137749164325,1.4543404129616713,18.621839758939824,6.000000000000002
291.0,12857.391773397458,25.56833042885735,5.314676352779256,-9.287486104559855,1.3906014999161889,19.779668261869265,6.000000000000002
292.0,12881.676989850663,25.617193767999638,5.261529589251463,-9.411636556018172,1.3078906037796756,20.840313012375574,6.000000000000002
293.0,12905.913635870962,25.66595938046364,5.208914293358949,-9.53382669160965,1.207893626459099,21.78770272617998,6.000000000000002
294.0,12930.10180859922,25.71462746170271,5.156825150425359,-9.654056228980348,1.0925418521432484,22.607898294245977,6.000000000000002
295.0,12954.241604982022,25.763198206779307,5.105256898921105,-9.772326688877731,0.963974657754533,23.289274223322437,6.000000000000002
296.0,12978.333121772059,25.811671810365752,5.054204329931895,-9.888641325070658,0.8245007477479226,23.82265904327883,6.000000000000002
297.0,13002.376455528514,25.86004846674502,5.003662286632576,-10.00300505341529,0.6765585434499432,24.201434348687787,6.000000000000002
298.0,13026.371702617458,25.90832836981153,4.95362566376625,-10.115424380328365,0.5226762738243579,24.42159269315355,6.000000000000002
299.0,13050.318959212223,25.956511713071908,4.904089407128587,-10.225907330917195,0.36543223569750366,24.481755020186633,6.000000000000002
300.0,13074.2183212938,26.004598689645768,4.855048513057301,-10.334463377003166,0.2074156217510967,24.383148704185395,6.000000000000002
301.0,13098.069884651211,26.052589492266478,4.806498027926728,-10.441103365262476,0.05118825730826356,24.12954760269134,6.000000000000002
302.0,13121.873744881908,26.100484313281946,4.75843304764746,-10.54583944569447,-0.10075245592850701,23.72717580172919,6.000000000000002
303.0,13145.629997392145,26.148283344655383,4.710848717170986,-10.648685000614375,-0.2459758761628282,23.184610228044747,6.000000000000002
304.0,13169.33873739736,26.19598677796607,4.663740229999276,-10.749654574353512,-0.38208732409190704,22.51271527610228,6.000000000000002
305.0,13193.000059922566,26.243594804410137,4.617102827699283,-10.848763803836393,-0.5068769374063471,21.724429397744654,6.000000000000002
306.0,13216.614059802721,26.29110761480132,4.570931799422291,-10.946029350190404,-0.6183660398527738,20.83450799042007,6.000000000000002
307.0,13240.180831683116,26.338525399571715,4.525222481428068,-11.04146883153034,-0.7148394121487704,19.859237228391052,6.000000000000002
308.0,13263.70047001975,26.38584834877257,4.479970256613788,-11.135100757046764,-0.7948714622293864,18.816125300806778,6.000000000000002
309.0,13287.17306907971,26.433076652075027,4.43517055404765,-11.226944462514135,-0.8573459200658979,17.723577814480795,6.000000000000002
310.0,13310.598722941551,26.480210498770877,4.390818848507173,-11.317020047322066,-0.9014688901151704,16.600564201684612,6.000000000000002
311.0,13333.977525495668,26.52725007777333,4.346910660022101,-11.405348313120765,-0.9267752923852005,15.466281856778354,6.000000000000002
312.0,13357.309570444677,26.574195577617786,4.30344155342188,-11.491950704159944,-0.9331289020484392,14.339824431520185,6.000000000000002
313.0,13380.594951303787,26.621047186462555,4.260407137887661,-11.576849249389053,-0.920716350517052,13.23986027560913,6.000000000000002
314.0,13403.83376140118,26.66780509208963,4.217803066508784,-11.660066506375932,-0.8900355733466632,12.184326448817353,6.000000000000002
315.0,13427.026093878378,26.714469481905446,4.175625035843696,-11.741625507090607,-0.8418792801680436,11.190143088039093,6.000000000000002
316.0,13450.172041690621,26.761040542941636,4.13386878548526,-11.821549705591144,-0.7773140792909699,10.272952220147635,6.000000000000002
317.0,13473.27169760724,26.807518461855757,4.092530097630407,-11.899862927639301,-0.6976559169052698,9.44688440049052,6.000000000000002
318.0,13496.325154212027,26.853903424932046,4.051604796654103,-11.976589322265001,-0.60444249169687,8.724355853787518,6.000000000000002
319.0,13519.332503903603,26.90019561808218,4.011088748687562,-12.051753315290537,-0.4994032850351607,8.115898120580013,6.000000000000002
320.0,13542.293838895795,26.946395226846015,3.9709778612006863,-12.125379564817907,-0.3844278100697673,7.6300215840029955,6.000000000000002
321.0,13565.209251218004,26.99250243639232,3.931268082588679,-12.197492918675652,-0.2615326356102673,7.273113678592691,6.000000000000002
322.0,13588.078832715568,27.03851743151954,3.891955401762792,-12.268118373815113,-0.13282768779478274,7.049372069815499,6.000000000000002
323.0,13610.902675050136,27.084440396656504,3.853035847745164,-12.337281037640182,-0.00048227896466141135,6.960772639978144,6.000000000000002
324.0,13633.680869700036,27.130271515863193,3.8145054892677126,-12.405006091249119,0.13330873723273565,7.007071719211153,6.000000000000002
325.0,13656.413507960637,27.176010972831463,3.7763604343750354,-12.471318754562281,0.26630013260351537,7.185783455324529,6.000000000000002
326.0,13679.100680944715,27.2216589508858,3.7385968300312853,-12.53624425330507,0.3962303397997723,7.492191501932744,6.000000000000002
327.0,13701.742479582826,27.267215632984026,3.7012108617309725,-12.599807787811589,0.5209202691086362,7.919459377267221,6.000000000000002
328.0,13724.33899462366,27.31268120171806,3.664198753113663,-12.662034503611,0.638312238066712,8.458778373118093,6.000000000000002
329.0,13746.890316634413,27.358055839314623,3.627556765582526,-12.72294946375554,0.7465058886729672,9.099549532127085,6.000000000000002
330.0,13769.396536001144,27.403339727635995,3.5912811979267008,-12.78257762284646,0.8437903220563918,9.829595485031888,6.000000000000002
331.0,13791.857742929142,27.448533048180725,3.5553683859474337,-12.840943802712072,0.9286718080823038,10.635397349551294,6.000000000000002
332.0,13814.274027443284,27.493635982084363,3.519814702087959,-12.898072669689979,0.9998965745263366,11.50235145720824,6.000000000000002
333.0,13836.645479388397,27.538648710120192,3.4846165550670793,-12.953988713464222,1.056468338310295,12.415040402303433,6.000000000000002
334.0,13858.97218842962,27.583571412699953,3.4497703895164085,-13.008716227406724,1.0976604016512075,13.357512798925848,6.000000000000002
335.0,13881.25424405276,27.62840426987455,3.4152726856212445,-13.062279290371528,1.123022291026095,14.31356617996537,6.000000000000002
336.0,13903.491735564654,27.6731474613348,3.3811199587650322,-13.114701749889685,1.1323810597712896,15.267027662487093,6.000000000000002
337.0,13925.684752093524,27.71780116641213,3.347308759177382,-13.166007206712202,1.125837500466752,16.202027317172757,6.000000000000002
338.0,13947.833382589337,27.762365564079303,3.313835671585608,-13.21621900064832,1.103757617185839,17.103259592893934,6.000000000000002
339.0,13969.937715824159,27.806840832951146,3.280697314869752,-13.265360197646407,1.0667597881266258,17.956228636109387,6.000000000000002
340.0,13991.99784039251,27.851227151285244,3.2478903417210545,-13.313453578065044,1.0156981056537422,18.74747388381176,6.000000000000002
341.0,14014.013844711726,27.895524696982676,3.215411438303844,-13.360521626082166,0.951642414421138,19.464772874685252,6.000000000000002
342.0,14035.985817022303,27.93973364758871,3.1832573239208055,-13.40658652019083,0.8758555812731275,20.097318795024815,6.000000000000002
343.0,14057.913845388259,27.983854180293534,3.1514247506815973,-13.451670124730784,0.7897685261701245,20.63587083625713,6.000000000000002
344.0,14079.798017697482,28.02788647193295,3.1199105031747814,-13.495793982405893,0.6949535251319512,21.072875975935865,6.000000000000002
345.0,14101.638421662086,28.071830698989082,3.0887113981430336,-13.538979307738364,0.5930962680237452,21.402561294260412,6.000000000000002
346.0,14123.435144818763,28.1156870375911,3.0578242841616032,-13.581246981411818,0.48596711974079526,21.620996397822953,6.000000000000002
347.0,14145.188274529126,28.15945566351592,3.0272460413199873,-13.622617545456297,0.37539199648226207,21.726125939332427,6.000000000000002
348.0,14166.897897980067,28.20313675218889,2.9969735809067872,-13.663111199229553,0.2632232323551303,21.7177725974459,6.000000000000002
349.0,14188.564102184107,28.246730478684512,2.9670038450977194,-13.702747796150147,0.15131077792702852,21.597611217904856,6.000000000000002
350.0,14210.186973979738,28.290237017727144,2.937333806646742,-13.741546841139224,0.041474043283717586,21.36911512096476,6.000000000000002
351.0,14231.766600031779,28.33365654369169,2.9079604685802747,-13.77952748872912,-0.06452532531785464,21.037475856634845,6.000000000000002
352.0,14253.303066831715,28.376989230604302,2.878880863894472,-13.816708541798395,-0.16499582896146014,20.60951157946545,6.000000000000002
353.0,14274.796460698051,28.420235252143094,2.8500920552555273,-13.853108450894148,-0.2583062757654825,20.09358640895665,6.000000000000002
354.0,14296.246867776656,28.46339478163881,2.821591134702972,-13.88874531410398,-0.34296588035303477,19.499450698491657,6.000000000000002
355.0,14317.654374041102,28.506467992075535,2.7933752233559423,-13.923636877441336,-0.417654367139797,18.838053197620713,6.000000000000002
356.0,14339.01906529302,28.549455056091382,2.765441471122383,-13.957800535709286,-0.48124267640469687,18.121334856245756,6.000000000000002
357.0,14360.341027162434,28.5923561459792,2.7377870564111593,-13.991253333809338,-0.5328095709129866,17.362008599629696,6.000000000000002
358.0,14381.62034510811,28.63517143368724,2.710409185847048,-14.024011968463165,-0.5716539286587592,16.573329563475568,6.000000000000002
359.0,14402.857104417893,28.677901090819866,2.683305093988577,-14.056092790316507,-0.5973026267629837,15.768860317169139,6.000000000000002
360.0,14424.051390209057,28.720545288638228,2.6564720430486912,-14.087511806395918,-0.6095140353389823,14.962235527865543,6.000000000000002
361.0,14445.20328742864,28.76310419806095,2.6299073226182044,-14.118284682890316,-0.6082772438245395,14.166930339942684,6.000000000000002
362.0,14466.312880853782,28.805577989664826,2.6036082493920225,-14.148426748230598,-0.5938072324867149,13.396036478206685,6.000000000000002
363.0,14487.380255092075,28.8479668336855,2.5775721668981024,-14.177952996441908,-0.5665362762706105,12.662049745958491,6.000000000000002
364.0,14508.405494581892,28.890270900018127,2.5517964452291215,-14.206878090744324,-0.5271019257815542,11.976672198352455,6.000000000000002
365.0,14529.388683592728,28.932490358218093,2.5262784807768304,-14.235216367379033,-0.4763319509463553,11.350631844926694,6.000000000000002
366.0,14550.329906225543,28.97462537750166,2.501015695969062,-14.262981839638174,-0.4152266577295407,10.79352228913557,6.000000000000002
367.0,14571.229246413091,29.016676126746656,2.4760055390093716,-14.290188202077713,-0.34493899888139967,10.313664261639977,6.000000000000002
368.0,14592.086787920265,29.05864277449316,2.451245483619278,-14.31684883489385,-0.26675289830495763,9.917990560064519,6.000000000000002
369.0,14612.902614344424,29.10052548894417,2.4267330287830853,-14.342976808444478,-0.18206019780441177,9.6119554802593,6.000000000000002
370.0,14633.676809115736,29.142324437966284,2.4024656984952544,-14.368584887898326,-0.09233661737757506,9.399469419378484,6.000000000000002
371.0,14654.409455497504,29.184039789090356,2.378441041510302,-14.393685537995378,0.0008829015856502728,9.282858953221902,6.000000000000002
372.0,14675.100636586509,29.225671709512177,2.354656631095199,-14.41829092790312,0.09602912194976541,9.262852338256394,6.000000000000002
373.0,14695.750435313335,29.26722036609315,2.331110064784247,-14.442412936154156,0.1914931997335727,9.338559883761762,6.000000000000002
374.0,14716.35893444271,29.30868592536096,2.3077989641364045,-14.46606315565155,0.2856523885354347,9.507480273750176,6.000000000000002
375.0,14736.926216573824,29.35006855351024,2.2847209744950403,-14.489252898729205,0.3769267937403095,9.765563564068607,6.000000000000002
376.0,14757.452364140676,29.391368416403218,2.26187376475009,-14.51199320225529,0.46380708234532825,10.107301101863078,6.000000000000002
377.0,14777.937459412395,29.432585679570412,2.239255027102589,-14.53429483276764,0.5448804808928535,10.525840318982642,6.000000000000002
378.0,14798.38158449357,29.47372050821127,2.216862476831563,-14.556168291630712,0.6188545329903187,11.013121847985678,6.000000000000002
379.0,14818.784821324583,29.514773067194845,2.1946938520632475,-14.577623820204446,0.6845781556551558,11.560035980541013,6.000000000000002
380.0,14839.147251681934,29.555743521060457,2.172746913542615,-14.59867140501604,0.741059614328006,12.156595145112256,6.000000000000002
381.0,14859.46895717857,29.596632034018338,2.1510194444071886,-14.619320782926325,0.7874811259605398,12.792118831758891,6.000000000000002
382.0,14879.750019264213,29.6374387699503,2.1295092499631165,-14.639581446283014,0.8232098939237021,13.455427240285607,6.000000000000002
383.0,14899.990519225685,29.6781638924104,2.108214157463485,-14.659462648053722,0.8478054734148781,14.135039873196915,6.000000000000002
384.0,14920.190538187233,29.71880756462558,2.0871320158888502,-14.678973406932178,0.8610234576588041,14.819375332440757,6.000000000000002
385.0,14940.350157110859,29.759369949496328,2.066260695729962,-14.698122512411615,0.8628155600950496,15.496948700880298,6.000000000000002
386.0,14960.469456796638,29.799851209597335,2.045598088772662,-14.716918529819806,0.8533262432055503,16.156563085324844,6.000000000000002
387.0,14980.548517883044,29.84025150717814,2.0251421078849354,-14.735369805310683,0.8328861087305979,16.78749215548888,6.000000000000002
388.0,15000.587420847278,29.880571004163787,2.0048906868060863,-14.753484470807967,0.8020023156505692,17.379650819195838,6.000000000000002
389.0,15020.586246005583,29.920809862155462,1.9848417799380254,-14.771270448896582,0.7613463311738043,17.923751515129695,6.000000000000002
390.0,15040.545073513573,29.960968242431154,1.964993362138645,-14.788735457658127,0.7117393464871359,18.41144396767771,6.000000000000002
391.0,15060.463983366546,30.00104630594629,1.9453434285172586,-14.805887015446977,0.6541357042088375,18.835436622290576,6.000000000000002
392.0,15080.343055399813,30.041044213334395,1.925889994232086,-14.822732445603963,0.5896046897955954,19.189598354307538,6.000000000000002
393.0,15100.182369289014,30.080962124907728,1.906631094289765,-14.839278881104944,0.519311036345491,19.469039411224184,6.000000000000002
394.0,15119.982004550437,30.120800200657914,1.8875647833468674,-14.855533269141858,0.44449448319067486,19.670170901774558,6.000000000000002
395.0,15139.742040541336,30.1605586002566,1.8686891355133988,-14.871502375634147,0.36644871525965683,19.790742480762034,6.000000000000002
396.0,15159.462556460254,30.200237483056085,1.8500022441582649,-14.887192789668726,0.2864999941520641,19.829858193904574,6.000000000000002
397.0,15179.143631347333,30.23983700808997,1.8315022217166823,-14.902610927866949,0.20598577472294968,19.787970741203715,6.000000000000002
398.0,15198.78534408464,30.279357334073794,1.8131871994995155,-14.917763038677208,0.12623358393672707,19.666854690875397,6.000000000000002
399.0,15218.38777339647,30.318798619405648,1.7950553275045202,-14.932655206592106,0.048540422699573656,19.46955942993903,6.000000000000002
