time,main_river_channel.storage,branch1_channel.output,branch2_pipe.output,regulating_reservoir.storage,total_outflow.output
850.0,4999.228011921339,450.9857101794808,nan,nan,nan
851.0,4999.235731802126,450.9860655033954,nan,nan,nan
852.0,4999.243374484105,450.9864172737951,nan,nan,nan
853.0,4999.250940739264,450.98676552622044,nan,nan,nan
854.0,4999.258431331871,450.9871102958565,nan,nan,nan
855.0,4999.265847018552,450.9874516175365,nan,nan,nan
856.0,4999.273188548367,450.98778952574526,nan,nan,nan
857.0,4999.280456662884,450.9881240546224,nan,nan,nan
858.0,4999.2876520962545,450.98845523796626,nan,nan,nan
859.0,4999.294775575292,450.98878310923703,nan,nan,nan
860.0,4999.3018278195395,450.98910770156033,nan,nan,nan
861.0,4999.308809541344,450.9894290477302,nan,nan,nan
862.0,4999.315721445931,450.98974718021276,nan,nan,nan
863.0,4999.322564231471,450.99006213114933,nan,nan,nan
864.0,4999.329338589157,450.99037393235983,nan,nan,nan
865.0,4999.336045203265,450.99068261534586,nan,nan,nan
866.0,4999.342684751232,450.9909882112938,nan,nan,nan
867.0,4999.349257903719,450.9912907510783,nan,nan,nan
868.0,4999.355765324682,450.9915902652649,nan,nan,nan
869.0,4999.362207671435,450.9918867841137,nan,nan,nan
870.0,4999.368585594721,450.9921803375819,nan,nan,nan
871.0,4999.374899738774,450.99247095532724,nan,nan,nan
872.0,4999.381150741386,450.99275866671053,nan,nan,nan
873.0,4999.387339233972,450.99304350079916,nan,nan,nan
874.0,4999.393465841632,450.99332548636966,nan,nan,nan
875.0,4999.399531183216,450.9936046519107,nan,nan,nan
876.0,4999.405535871384,450.9938810256261,nan,nan,nan
877.0,4999.41148051267,450.99415463543744,nan,nan,nan
878.0,4999.4173657075435,450.99442550898715,nan,nan,nan
879.0,4999.423192050468,450.99469367364105,nan,nan,nan
880.0,4999.428960129963,450.99495915649135,nan,nan,nan
881.0,4999.434670528663,450.9952219843591,nan,nan,nan
882.0,4999.440323823377,450.99548218379726,nan,nan,nan
883.0,4999.4459205851435,450.99573978109316,nan,nan,nan
884.0,4999.451461379292,450.9959948022711,nan,nan,nan
885.0,4999.456946765499,450.9962472730952,nan,nan,nan
886.0,4999.462377297844,450.9964972190718,nan,nan,nan
887.0,4999.467753524866,450.9967446654521,nan,nan,nan
888.0,4999.473075989617,450.99698963723495,nan,nan,nan
889.0,4999.4783452297215,450.9972321591688,nan,nan,nan
890.0,4999.483561777424,450.9974722557548,nan,nan,nan
891.0,4999.4887261596505,450.997709951249,nan,nan,nan
892.0,4999.493838898054,450.9979452696648,nan,nan,nan
893.0,4999.498900509073,450.9981782347755,nan,nan,nan
894.0,4999.503911503982,450.99840887011646,nan,nan,nan
895.0,4999.508872388942,450.9986371989878,nan,nan,nan
896.0,4999.513783665053,450.9988632444566,nan,nan,nan
897.0,4999.518645828402,450.99908702935903,nan,nan,nan
898.0,4999.523459370119,450.99930857630306,nan,nan,nan
899.0,4999.528224776418,450.9995279076704,nan,nan,nan
900.0,4999.532942528654,450.999745045619,nan,nan,nan
901.0,4999.537613103367,450.9999600120851,nan,nan,nan
902.0,4999.542236972334,451.00017282878565,nan,nan,nan
903.0,4999.5468146026105,451.00038351722014,nan,nan,nan
904.0,4999.551346456585,451.00059209867334,nan,nan,nan
905.0,4999.555832992019,451.000798594217,nan,nan,nan
906.0,4999.560274662099,451.001003024712,nan,nan,nan
907.0,4999.564671915477,451.0012054108108,nan,nan,nan
908.0,4999.569025196322,451.0014057729591,nan,nan,nan
909.0,4999.573334944359,451.00160413139827,nan,nan,nan
910.0,4999.577601594915,451.001800506167,nan,nan,nan
911.0,4999.581825578965,451.0019949171038,nan,nan,nan
912.0,4999.586007323176,451.00218738384865,nan,nan,nan
913.0,4999.5901472499445,451.00237792584517,nan,nan,nan
914.0,4999.594245777445,451.0025665623424,nan,nan,nan
915.0,4999.598303319671,451.002753312397,nan,nan,nan
916.0,4999.602320286474,451.0029381948748,nan,nan,nan
917.0,4999.60629708361,451.0031212284531,nan,nan,nan
918.0,4999.610234112774,451.00330243162244,nan,nan,nan
919.0,4999.6141317716465,451.0034818226884,nan,nan,nan
920.0,4999.61799045393,451.0036594197734,nan,nan,nan
921.0,4999.621810549391,451.0038352408186,nan,nan,nan
922.0,4999.6255924438965,451.0040093035858,nan,nan,nan
923.0,4999.629336519458,451.00418162565916,nan,nan,nan
924.0,4999.633043154263,451.0043522244469,nan,nan,nan
925.0,4999.63671272272,451.00452111718323,nan,nan,nan
926.0,4999.640345595493,451.0046883209298,nan,nan,nan
927.0,4999.643942139538,451.00485385257787,nan,nan,nan
928.0,4999.647502718142,451.00501772884957,nan,nan,nan
929.0,4999.651027690961,451.0051799662999,nan,nan,nan
930.0,4999.654517414052,451.00534058131825,nan,nan,nan
931.0,4999.657972239911,451.00549959013006,nan,nan,nan
932.0,4999.661392517512,451.0056570087985,nan,nan,nan
933.0,4999.664778592336,451.0058128532261,nan,nan,nan
934.0,4999.668130806413,451.0059671391563,nan,nan,nan
935.0,4999.671449498348,451.0061198821753,nan,nan,nan
936.0,4999.674735003365,451.0062710977131,nan,nan,nan
937.0,4999.677987653331,451.0064208010456,nan,nan,nan
938.0,4999.681207776797,451.00656900729575,nan,nan,nan
939.0,4999.68439569903,451.0067157314354,nan,nan,nan
940.0,4999.687551742039,451.0068609882867,nan,nan,nan
941.0,4999.690676224619,451.0070047925234,nan,nan,nan
942.0,4999.693769462373,451.0071471586725,nan,nan,nan
943.0,4999.696831767749,451.00728810111593,nan,nan,nan
944.0,4999.6998634500715,451.00742763409147,nan,nan,nan
945.0,4999.702864815571,451.00756577169466,nan,nan,nan
946.0,4999.705836167415,451.00770252788016,nan,nan,nan
947.0,4999.708777805741,451.0078379164629,nan,nan,nan
948.0,4999.711690027684,451.0079719511199,nan,nan,nan
949.0,4999.714573127408,451.00810464539103,nan,nan,nan
950.0,4999.717427396134,451.008236012681,nan,nan,nan
951.0,4999.720253122172,451.0083660662603,nan,nan,nan
952.0,4999.72305059095,451.00849481926684,nan,nan,nan
953.0,4999.725820085041,451.00862228470714,nan,nan,nan
954.0,4999.728561884191,451.0087484754576,nan,nan,nan
955.0,4999.731276265349,451.0088734042657,nan,nan,nan
956.0,4999.733963502696,451.0089970837517,nan,nan,nan
957.0,4999.736623867669,451.00911952640934,nan,nan,nan
958.0,4999.739257628992,451.0092407446077,nan,nan,nan
959.0,4999.741865052702,451.00936075059195,nan,nan,nan
960.0,4999.7444464021755,451.00947955648496,nan,nan,nan
961.0,4999.7470019381535,451.00959717428816,nan,nan,nan
962.0,4999.749531918772,451.009713615883,nan,nan,nan
963.0,4999.752036599584,451.00982889303236,nan,nan,nan
964.0,4999.754516233588,451.00994301738115,nan,nan,nan
965.0,4999.756971071252,451.010056000458,nan,nan,nan
966.0,4999.759401360539,451.01016785367625,nan,nan,nan
967.0,4999.761807346934,451.010278588335,nan,nan,nan
968.0,4999.764189273465,451.0103882156203,nan,nan,nan
969.0,4999.76654738073,451.01049674660646,nan,nan,nan
970.0,4999.768881906923,451.0106041922571,nan,nan,nan
971.0,4999.771193087853,451.010710563426,nan,nan,nan
972.0,4999.773481156974,451.01081587085855,nan,nan,nan
973.0,4999.7757463454045,451.0109201251925,nan,nan,nan
974.0,4999.7779888819505,451.0110233369594,nan,nan,nan
975.0,4999.780208993131,451.01112551658525,nan,nan,nan
976.0,4999.782406903199,451.01122667439216,nan,nan,nan
977.0,4999.784582834168,451.0113268205986,nan,nan,nan
978.0,4999.786737005827,451.01142596532105,nan,nan,nan
979.0,4999.788869635769,451.0115241185748,nan,nan,nan
980.0,4999.7909809394105,451.011621290275,nan,nan,nan
981.0,4999.793071130016,451.0117174902375,nan,nan,nan
982.0,4999.795140418716,451.0118127281802,nan,nan,nan
983.0,4999.797189014529,451.01190701372366,nan,nan,nan
984.0,4999.799217124384,451.01200035639226,nan,nan,nan
985.0,4999.80122495314,451.0120927656152,nan,nan,nan
986.0,4999.803212703609,451.0121842507272,nan,nan,nan
987.0,4999.805180576573,451.0122748209698,nan,nan,nan
988.0,4999.807128770807,451.01236448549207,nan,nan,nan
989.0,4999.809057483099,451.0124532533515,nan,nan,nan
990.0,4999.810966908269,451.01254113351513,nan,nan,nan
991.0,4999.812857239186,451.0126281348603,nan,nan,nan
992.0,4999.8147286667945,451.0127142661755,nan,nan,nan
993.0,4999.816581380127,451.0127995361613,nan,nan,nan
994.0,4999.818415566326,451.0128839534314,nan,nan,nan
995.0,4999.820231410662,451.0129675265132,nan,nan,nan
996.0,4999.8220290965555,451.01305026384887,nan,nan,nan
997.0,4999.82380880559,451.0131321737963,nan,nan,nan
998.0,4999.825570717534,451.01321326462954,nan,nan,nan
999.0,4999.827315010359,451.0132935445401,nan,nan,nan
